643	1
62	1122
19	2649
1958	2320
2206	963
1969	2357
16	1000
1554	2152
2610	860
1898	144
1718	515
2366	238
2913	56
2656	1755
1890	411
2872	2679
2398	2745
1800	1881
2290	1394
1649	2622
890	25
2554	2459
142	2925
1635	309
926	235
1789	904
1510	1273
1595	2288
2145	2536
1764	880
2715	875
1060	104
390	1646
1532	1551
2561	1024
1538	1699
1383	2627
803	2249
2270	2299
353	1589
2551	2506
685	214
2796	2785
1127	1579
2222	2613
771	444
506	1635
1214	191
906	2459
1782	2099
1802	248
2746	2448
1132	1902
1567	2044
536	1837
1545	2438
2644	1727
425	1464
255	934
2142	1613
1428	1824
128	1855
2861	1375
1702	2444
2096	954
2479	2934
2582	395
2350	1274
740	2870
601	94
2107	2663
2483	2498
2273	1369
2229	168
2324	2081
2903	2515
48	940
245	933
49	2616
248	350
368	67
2125	2552
2089	1130
1817	2571
1071	157
332	2772
1619	1404
683	883
2053	2022
2540	803
1754	563
1733	698
1903	2751
443	871
1669	117
2405	809
583	2208
1294	2664
53	744
2394	157
2348	1419
1375	2899
1351	1772
466	305
149	845
301	561
2850	352
173	2682
2475	1343
529	2827
453	2779
2364	362
2782	363
1358	2144
1300	2183
717	2876
2649	2401
855	2549
2371	275
370	1921
488	2229
2491	2305
744	2439
2001	2242
1548	791
1055	38
791	2359
2178	1635
816	2557
2421	2530
1785	589
1693	146
1614	2449
2649	2293
1517	2910
887	1015
1889	1215
2024	2090
2492	1435
1705	1494
407	784
541	524
926	2631
1834	2668
2378	1398
2393	1585
1232	321
358	578
1684	2904
653	1907
2207	1988
2234	575
2305	1279
8	2274
377	1960
2090	2374
1351	559
2396	1924
2717	1642
2058	2677
164	127
2582	599
1457	1878
2623	1339
180	1725
1836	2286
912	848
1132	935
1386	2592
1186	1622
2874	465
640	923
667	1457
2707	2801
2000	1741
1073	910
1659	1848
2792	2838
526	1885
2454	1420
1840	1098
1382	2173
2750	1869
1684	936
1304	1394
1701	973
287	1811
2257	380
858	1577
1740	1998
951	376
2579	681
2181	789
2245	1425
1831	1401
520	2134
1540	149
73	1093
2282	29
294	872
430	486
2602	1119
105	1807
1383	443
1517	821
1178	489
1897	2444
1581	1808
663	1590
484	1970
298	1289
761	873
637	1075
1870	1342
2646	659
2254	1205
1562	1057
2585	975
2475	984
2120	1516
447	1688
923	1820
728	884
1999	186
2755	2606
1959	400
971	2393
379	2709
1109	2016
1903	2427
615	1637
2300	2697
2429	2233
990	2881
855	710
2654	2653
1168	2814
1715	2116
2311	795
2342	637
1594	1109
320	421
2024	2587
857	1150
593	1342
790	366
1758	1757
1300	476
1455	43
2134	1201
386	722
498	1587
1434	1964
743	2774
39	623
2029	1524
1420	2620
118	173
2575	2900
495	2853
2805	405
652	316
1261	920
861	264
43	1285
1601	2165
1668	675
1302	1422
581	1211
92	2270
1910	1141
1435	1819
515	2760
136	2359
2495	1405
1524	1698
604	1218
454	2685
80	2580
2731	670
1007	2404
1219	1740
1246	1145
1055	2834
1090	2863
2831	1339
387	136
2430	1875
1373	1298
1487	2638
2177	1538
2027	567
1823	1491
809	35
249	2399
1462	1309
2226	682
223	2461
2722	1675
2919	2937
425	178
2426	1432
2364	207
2331	1906
2782	1313
2286	1098
783	413
2359	1770
1506	1799
932	2503
1942	2096
448	497
1289	99
1152	106
2010	1271
792	491
1415	485
1444	1803
2327	1565
2040	2798
1767	110
2315	1206
779	1658
794	931
139	484
719	1177
869	2304
1476	1978
2200	2486
196	1900
1326	1335
2217	1435
2863	2370
439	1647
1306	2782
477	396
2209	2625
1500	2109
2598	2629
2637	874
2200	1174
687	1312
2517	2328
1297	866
1141	1603
2327	884
1333	617
628	226
1347	1204
2768	459
2519	2489
983	2179
2761	2006
