334	336
196	512
846	131
509	960
705	128
61	86
367	1248
333	513
1066	832
140	132
1281	9
547	421
857	97
14	513
1479	994
357	73
98	132
117	513
1566	314
1218	960
1307	272
957	1238
1208	365
701	520
1125	68
590	128
1481	156
273	9
44	65
890	514
1226	960
585	132
128	9
507	515
1042	1474
1018	971
1226	1228
43	44
533	960
234	277
172	128
1230	960
726	129
243	112
800	97
358	464
493	513
413	513
183	131
881	112
1231	960
989	146
274	131
715	464
657	132
812	130
85	43
621	195
1099	150
1057	432
495	513
1242	105
883	52
21	513
653	97
553	547
1239	73
790	256
1184	1512
1310	163
189	512
650	96
1375	976
1217	960
206	344
45	512
118	391
1019	361
970	971
1428	163
519	32
520	396
1405	164
560	163
1329	1100
353	9
534	513
687	45
717	312
712	70
389	513
1249	512
428	289
119	513
962	672
274	135
262	257
715	196
1489	229
145	1025
884	89
1308	316
1509	229
117	1027
359	464
975	770
45	516
1029	146
1203	194
850	194
588	145
527	448
691	132
799	256
188	514
562	59
784	976
130	128
1385	504
744	745
1255	512
1569	163
1261	512
794	9
117	328
383	97
1049	56
1239	87
1269	9
678	417
659	195
1371	314
1297	955
6	832
969	705
418	32
1123	73
155	138
736	272
539	128
518	21
1079	173
967	80
84	9
709	164
94	601
733	97
4	1
337	258
1205	104
1239	164
179	685
136	512
313	257
962	1186
1358	163
1153	1050
248	9
256	174
540	21
1212	960
1488	229
409	395
122	1027
599	164
19	326
939	248
769	385
167	129
254	128
760	289
93	1030
669	128
209	210
780	976
631	196
872	163
103	1026
881	108
1254	417
1047	146
1078	1079
760	396
1244	712
1438	80
179	686
35	289
1187	568
1080	194
585	73
254	258
539	257
742	76
646	960
97	128
784	314
846	645
1255	417
322	132
403	395
1087	262
61	9
173	512
711	375
1378	976
246	354
1004	164
400	395
1158	180
576	204
432	289
605	96
803	802
176	692
462	256
832	1441
725	257
1334	1081
122	391
228	132
979	432
1307	316
829	65
178	1038
109	258
52	9
803	228
1308	45
156	9
795	73
1344	73
182	512
685	51
875	176
1051	56
142	516
664	132
185	9
309	1
602	73
432	425
1011	976
657	271
259	256
1057	289
45	86
720	257
1237	195
226	224
362	1159
640	128
508	520
335	515
1108	545
183	135
1032	944
1084	771
665	146
400	396
1273	9
1270	9
774	976
428	425
735	320
610	470
1301	73
511	448
905	113
361	263
359	753
262	193
890	898
557	68
371	258
1123	149
501	960
526	547
874	101
253	256
857	132
447	424
1011	777
1341	73
1346	73
340	107
894	512
256	1065
1096	896
1124	149
1042	194
1120	105
414	409
445	305
1427	272
1482	136
188	1030
748	128
1214	960
501	417
874	78
336	513
648	164
612	128
270	9
242	195
709	135
485	936
488	291
511	419
426	32
1328	195
1496	896
833	832
909	194
1	0
415	400
825	513
1094	112
393	394
1129	507
1186	224
609	132
850	131
916	166
1382	314
430	520
1562	954
500	513
864	9
1157	128
304	288
1481	926
1318	73
793	571
82	1280
527	289
530	4
965	258
368	4
275	257
1411	56
601	128
541	365
260	64
968	960
1026	68
892	512
218	226
1047	988
1339	68
1350	73
358	9
967	68
1283	9
634	128
1270	229
582	64
1089	204
1470	105
253	257
86	128
1155	316
110	1024
1300	1298
1082	952
235	128
531	287
666	316
679	73
181	512
626	128
321	73
1400	194
402	520
171	136
939	56
195	512
1327	9
434	289
589	187
748	545
251	256
1226	373
1361	954
593	132
215	128
829	859
348	901
1132	365
816	130
1394	82
751	896
731	262
231	9
944	769
232	128
241	772
1111	316
1518	272
285	1
427	32
122	396
478	146
1048	9
960	516
612	130
428	396
510	336
549	400
1239	9
328	513
237	187
1021	1219
303	448
493	367
1006	960
594	608
798	257
42	513
650	194
964	194
1032	769
1109	68
1255	1250
223	68
479	194
513	515
261	68
355	1024
18	4
255	179
122	13
1007	73
1016	480
871	257
975	773
1094	105
1035	97
556	128
693	173
1342	73
507	534
354	128
600	97
980	134
647	57
188	7
1065	753
1029	1030
1197	499
357	194
781	314
594	45
452	425
878	42
1447	312
78	1028
41	42
1031	101
1309	316
176	9
732	129
715	806
720	258
402	395
1422	976
897	896
243	194
1286	464
1455	9
