0	1
0	2
1	0
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	31
1	32
1	34
1	35
1	36
1	37
1	38
1	39
1	40
1	41
1	42
1	43
1	44
1	45
1	47
1	48
1	49
1	50
1	51
1	52
1	53
1	54
1	55
1	56
1	57
1	58
1	59
1	60
1	61
1	62
1	63
1	65
1	66
1	67
1	68
1	69
1	70
1	72
1	73
1	74
1	75
1	77
1	78
1	79
1	80
1	81
1	82
1	83
1	84
1	85
1	87
1	88
1	89
1	90
1	91
1	92
1	93
1	94
1	95
1	96
1	97
1	99
1	100
1	101
1	102
1	103
1	104
1	105
1	106
1	108
1	109
1	110
1	111
1	112
1	113
1	114
1	115
1	116
1	117
1	118
1	119
1	120
1	121
1	122
1	123
1	124
1	125
1	126
1	127
1	128
1	129
1	130
1	131
1	132
1	134
1	135
1	136
1	137
1	140
1	141
1	142
1	144
1	147
1	148
1	149
1	150
1	151
1	152
1	153
1	154
1	155
1	156
1	157
1	162
1	163
1	164
1	165
1	166
1	167
1	168
1	169
1	170
1	171
1	172
1	173
1	174
1	175
1	176
1	177
1	178
1	179
1	181
1	182
1	183
1	184
1	185
1	186
1	187
1	188
1	189
1	190
1	191
1	192
1	193
1	194
1	195
1	196
1	197
1	198
1	199
1	200
1	201
1	202
1	203
1	204
1	205
1	206
1	207
1	208
1	209
1	210
1	211
1	212
1	213
1	214
1	216
1	217
1	218
1	219
1	220
1	221
1	222
1	223
1	225
1	226
1	227
1	228
2	0
2	230
3	14
3	230
3	231
3	232
3	233
3	234
3	235
3	236
3	237
3	238
3	239
3	240
3	241
3	242
3	243
3	244
3	245
3	246
3	247
3	248
3	249
3	250
3	252
3	253
3	254
3	255
3	256
3	258
3	259
3	261
3	262
3	263
3	264
3	265
3	266
3	267
3	268
3	269
3	270
3	271
3	272
3	273
3	274
3	275
3	276
3	277
3	278
3	279
3	280
3	281
3	282
3	283
3	284
3	285
3	286
3	287
3	288
3	289
3	290
3	291
3	292
3	293
3	294
3	295
3	296
3	297
3	298
3	299
3	300
3	301
3	302
3	303
3	304
3	305
3	306
3	307
3	308
3	309
3	310
3	312
3	313
3	314
3	315
3	316
3	317
3	318
3	320
3	322
3	323
3	324
3	325
3	326
3	327
3	328
3	329
3	330
3	331
3	332
3	333
3	334
3	335
3	336
3	337
3	338
3	339
3	340
3	341
3	342
3	343
3	344
3	345
3	346
3	347
3	348
3	349
3	350
3	351
3	352
3	353
3	354
3	356
3	357
3	358
3	359
3	360
3	361
3	362
3	363
3	364
3	365
3	366
3	367
3	368
3	370
3	371
3	372
3	374
3	375
3	376
3	377
3	378
3	379
3	380
3	381
3	383
3	384
3	385
3	386
3	387
3	388
3	389
3	390
3	391
3	392
3	393
3	394
3	395
3	396
3	397
3	398
3	399
3	400
3	401
3	403
3	404
3	405
3	406
3	407
3	408
3	409
3	410
3	411
3	412
3	413
3	414
3	415
3	416
3	417
3	418
3	419
3	420
3	421
3	422
3	423
3	424
3	425
3	426
3	427
3	428
3	429
3	430
3	431
3	433
3	434
3	436
3	437
3	438
3	439
3	440
3	441
3	442
3	443
3	444
3	445
3	446
3	447
3	448
3	449
3	450
3	451
3	452
3	453
3	454
3	455
3	456
3	457
3	458
3	459
3	460
3	461
3	462
3	463
3	465
3	466
3	467
3	468
3	469
3	470
3	472
3	473
3	474
3	476
3	478
3	479
3	480
3	481
3	482
3	483
3	484
3	487
3	488
3	489
3	490
3	491
3	492
3	493
3	494
3	495
3	496
3	497
3	498
3	499
3	500
3	501
3	502
3	503
3	504
3	506
3	507
3	508
3	509
3	510
3	511
3	512
3	513
3	514
3	515
3	516
3	517
3	518
3	519
3	520
3	521
3	522
3	523
3	524
3	525
3	526
3	527
3	528
3	529
3	530
3	531
3	532
3	533
3	534
3	536
3	537
3	538
3	539
3	540
3	542
3	544
3	545
3	546
3	547
3	548
3	549
3	550
3	551
3	552
3	553
3	554
3	555
3	556
3	557
3	558
3	559
3	560
3	561
3	562
3	563
3	565
3	566
3	567
3	568
3	569
3	570
3	571
3	572
3	573
3	574
3	576
3	577
3	578
3	579
3	580
3	581
3	582
3	583
3	584
3	585
3	586
3	587
3	588
3	589
3	590
3	591
3	592
3	593
3	594
3	595
3	596
3	597
3	598
3	599
3	600
3	601
3	602
3	603
3	604
3	605
3	606
3	607
3	608
3	609
3	610
3	611
3	612
3	613
3	614
3	615
3	617
3	618
3	619
3	620
3	621
3	622
3	623
3	624
3	625
3	626
3	627
3	628
3	629
3	630
3	631
3	632
3	633
3	634
3	635
3	636
3	637
3	638
3	639
3	640
3	641
3	642
3	644
3	645
3	646
3	647
3	648
3	649
3	650
3	651
3	652
3	653
3	654
3	655
3	656
3	657
3	658
3	659
3	660
3	661
3	662
3	664
3	665
3	666
3	667
3	668
3	669
3	670
3	671
3	672
3	673
3	674
3	675
3	676
3	677
3	678
3	679
3	680
3	681
3	682
3	683
3	684
3	685
3	686
3	687
3	688
3	689
3	690
3	691
3	692
3	693
3	694
3	695
3	696
3	697
3	698
3	699
3	700
3	701
3	703
3	704
3	705
3	706
3	707
3	708
3	709
3	710
3	711
3	712
3	713
3	714
3	715
3	716
3	717
3	718
3	719
3	721
3	722
3	723
3	724
3	725
3	726
3	727
3	728
3	729
3	730
3	731
3	732
3	733
3	734
3	735
3	736
3	737
3	738
3	739
3	740
3	741
3	742
3	743
3	745
3	746
3	747
3	748
3	749
3	750
3	752
3	753
3	754
3	755
3	756
3	757
3	758
3	759
3	760
3	761
3	762
3	763
3	764
3	765
3	767
3	768
3	769
3	770
3	771
3	772
3	773
3	774
3	775
3	776
3	777
3	778
3	779
3	780
3	781
3	782
3	783
3	784
3	785
3	786
3	787
3	788
3	789
3	790
3	791
3	792
3	793
3	794
3	795
3	797
3	798
3	799
3	800
3	801
3	802
3	803
3	804
3	805
3	806
3	807
3	808
3	809
3	810
3	811
3	812
3	813
3	814
3	815
3	816
3	817
3	818
3	819
3	820
3	821
3	822
3	823
3	824
3	825
3	826
3	827
3	828
3	829
3	830
3	831
3	832
3	833
3	834
3	835
3	836
3	837
3	838
3	839
3	840
3	841
3	842
3	844
3	845
3	846
3	847
3	848
3	849
3	850
3	851
3	852
3	853
3	854
3	855
3	856
3	857
3	858
3	859
3	860
3	861
3	862
3	863
3	865
3	866
3	867
3	868
3	869
3	870
3	871
3	872
3	874
3	875
3	876
3	877
3	878
3	879
3	880
3	881
3	882
3	883
3	884
3	885
3	886
3	887
3	889
3	890
3	891
3	892
3	893
3	894
3	895
3	896
3	897
3	899
3	900
3	901
3	902
3	903
3	904
3	905
3	906
3	907
3	908
3	909
3	910
3	912
3	913
3	914
3	915
3	916
3	917
3	918
3	919
3	920
3	921
3	922
3	923
3	924
3	925
3	926
3	927
3	928
3	929
3	931
3	932
3	933
3	934
3	935
3	936
3	937
3	938
