0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	35
0	36
0	37
0	38
0	39
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	99
0	100
0	101
0	102
0	103
0	104
0	105
0	106
0	107
0	108
0	109
0	110
0	111
0	112
0	113
0	114
0	115
0	116
0	117
0	118
0	119
0	120
0	121
0	122
0	123
0	124
0	125
0	126
0	127
0	128
0	129
0	130
0	131
0	132
0	133
0	134
0	135
0	136
0	137
0	138
0	139
0	140
0	141
0	142
0	143
0	144
0	145
0	146
0	147
0	148
0	149
0	150
0	151
0	152
0	153
0	154
0	155
0	156
0	157
0	158
0	159
0	160
0	161
0	162
0	163
0	164
0	165
0	166
0	167
0	168
0	169
0	170
0	171
0	172
0	173
0	174
0	175
0	176
0	177
0	178
0	179
0	180
0	181
0	182
0	183
0	184
0	185
0	186
0	187
0	188
0	189
0	190
0	191
0	192
0	193
0	194
0	195
0	196
0	197
0	198
0	199
0	200
0	201
0	202
0	203
0	204
0	205
0	206
0	207
0	208
0	209
0	210
0	211
0	212
0	213
0	214
0	215
0	217
0	218
0	219
0	220
0	221
0	222
0	223
0	224
0	225
0	226
0	227
0	228
0	229
0	230
0	231
0	232
0	233
0	234
0	235
0	236
0	237
0	238
0	239
0	240
0	241
0	242
0	243
0	244
0	245
0	247
0	248
0	249
0	250
0	251
0	252
0	253
0	254
0	255
0	256
0	257
0	258
0	259
0	260
0	261
0	262
0	263
0	264
0	265
0	266
0	267
0	268
0	269
0	270
0	271
0	272
0	273
0	274
0	275
0	276
0	277
0	278
0	279
0	280
0	281
0	282
0	283
0	284
0	285
0	286
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	288
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	291
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	290
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	290
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	295
287	296
287	297
287	298
287	299
287	300
287	301
287	302
287	303
287	304
287	305
287	306
287	307
287	308
287	309
287	310
287	311
287	312
287	313
287	314
287	315
287	316
287	317
287	318
287	319
287	320
287	321
287	322
287	323
287	324
287	325
287	326
287	327
287	328
287	329
287	330
287	331
287	332
287	333
287	334
287	335
287	336
287	337
287	338
287	339
287	340
287	341
287	342
287	343
287	344
287	345
287	346
287	347
287	348
287	349
287	350
287	351
287	352
287	353
287	354
287	355
287	356
287	357
287	358
287	359
287	360
287	361
287	362
287	363
287	364
287	365
287	366
287	367
287	368
287	369
287	370
287	371
287	372
287	373
287	374
287	375
287	376
287	377
287	378
287	379
287	380
287	381
287	382
287	383
287	384
287	385
287	386
287	387
287	388
287	389
287	390
287	391
287	392
287	393
287	394
287	395
287	396
287	397
287	398
287	399
287	400
287	401
287	402
287	403
287	404
287	405
287	406
287	407
287	408
287	409
287	410
287	411
287	412
287	413
287	414
287	415
287	416
287	417
287	418
287	419
287	420
287	421
287	422
287	423
287	424
287	425
287	426
287	427
287	428
287	429
287	430
287	431
287	432
287	433
287	434
287	435
287	436
287	437
287	438
287	439
287	440
287	441
287	442
287	443
287	444
287	445
287	446
287	447
287	448
287	449
287	450
287	451
287	452
287	453
287	454
287	455
287	456
287	457
287	458
287	459
287	460
287	461
287	462
287	463
287	464
287	465
287	466
287	467
287	468
287	469
287	470
287	471
287	472
287	473
287	474
287	475
287	476
287	477
287	478
287	479
287	480
287	481
287	482
287	483
287	484
287	485
287	486
287	487
287	488
287	489
287	490
287	491
287	492
287	493
287	494
287	495
287	496
287	497
287	498
287	499
287	500
287	501
287	502
287	503
287	504
287	505
287	506
287	507
287	508
287	509
287	510
287	511
287	512
287	513
287	514
287	515
287	516
287	517
287	518
287	519
287	520
287	521
287	522
287	523
287	524
287	525
287	526
287	527
287	528
287	529
287	530
287	531
287	532
287	533
287	534
287	535
287	536
287	537
287	538
287	539
287	540
287	541
287	542
287	543
287	544
287	545
287	546
287	547
287	548
287	549
287	550
287	551
287	552
287	553
287	554
287	555
287	556
287	557
287	558
287	559
287	560
287	561
287	562
287	563
287	564
287	565
287	566
287	567
287	568
287	569
287	570
287	571
287	572
287	573
287	574
287	575
287	576
287	577
287	578
287	579
287	580
287	581
287	582
287	583
287	584
287	585
287	586
287	587
287	588
287	589
287	590
287	591
287	592
287	593
287	594
287	595
287	596
287	597
287	598
287	599
287	600
287	601
287	602
287	603
287	604
287	605
287	606
287	607
287	608
287	609
287	610
287	611
287	612
287	613
287	614
287	615
287	616
287	617
287	618
287	619
287	620
287	621
287	622
287	623
287	624
287	625
287	626
287	627
287	628
287	629
287	630
287	631
287	632
287	633
287	634
287	635
287	636
287	637
287	638
287	639
287	640
287	641
287	642
287	643
287	644
287	645
287	646
287	647
287	648
287	649
287	650
287	651
287	652
287	653
287	654
287	655
287	656
287	657
287	658
287	659
287	660
287	661
287	662
287	663
287	664
287	665
287	666
287	667
287	668
287	669
287	670
287	671
287	672
287	673
287	674
287	675
287	676
287	677
287	678
287	679
287	680
287	681
287	682
287	683
287	684
287	685
287	686
287	687
287	688
287	689
287	690
287	691
287	692
287	693
287	694
287	695
287	696
287	697
287	698
287	699
287	700
287	701
287	702
287	703
287	704
287	705
287	706
287	707
287	708
287	709
287	710
287	711
287	712
287	713
287	714
287	715
287	716
287	717
287	718
287	719
287	720
287	721
287	722
287	723
287	724
287	725
287	726
287	727
287	728
287	729
287	730
287	731
287	732
287	733
287	734
287	735
287	736
287	737
287	738
287	739
287	740
287	741
287	742
287	743
287	744
287	745
287	746
287	747
287	748
287	749
287	750
287	751
287	752
287	753
287	754
287	755
287	756
287	757
287	758
287	759
287	760
287	761
287	762
287	763
287	764
287	765
287	766
287	767
288	2053
288	2054
288	2055
288	2056
288	2057
288	2058
288	2059
288	2060
288	2061
288	2062
288	2063
288	2064
288	2065
288	2066
288	2067
288	2068
288	2069
288	2070
288	2071
288	2072
288	2073
288	2074
288	2075
288	2076
288	2077
288	2078
288	2079
288	2080
288	2081
288	34
288	2083
288	2084
288	2085
288	2086
288	2087
288	2088
288	2089
288	2090
288	2091
288	2092
288	2093
288	2094
288	2095
288	2096
288	2097
288	2098
288	2099
288	2100
288	2101
288	2102
288	2103
288	2104
288	2105
288	2106
288	2107
288	2108
288	2109
288	2110
288	2111
288	2112
288	2113
288	2114
288	2115
288	2116
288	2117
288	2118
288	2119
288	2120
288	2121
288	2122
288	2123
288	2124
288	2125
288	2126
288	2127
288	2128
288	2129
288	2130
288	2131
288	2132
288	2133
288	2134
288	2135
288	2136
288	2137
288	2138
288	2139
288	2140
288	2141
288	2142
288	2143
288	2144
288	2145
288	2146
288	2147
288	2148
288	2149
288	2150
288	2151
288	2152
288	2153
288	2154
288	2155
288	2156
288	2157
288	2158
288	2159
288	2160
288	2161
288	2162
288	2163
288	2164
288	2165
288	2166
288	2167
288	2168
288	2169
288	2170
288	2171
288	2172
288	2173
288	2174
288	2175
288	2176
288	2177
288	2178
288	2179
288	2180
288	2181
288	2182
288	2183
288	2184
288	2185
288	2186
288	2187
288	2188
288	2189
288	2190
288	2191
288	2192
288	2193
288	2194
288	2195
288	2196
288	2197
288	2198
288	2199
288	2200
288	2201
288	2202
288	2203
288	2204
288	2205
288	2206
288	2207
288	2208
288	2209
288	2210
288	2211
288	2212
288	2213
288	2214
288	2215
288	2216
288	2217
288	2218
288	2219
288	2220
288	2221
288	2222
288	2223
