97404	97412
4775	54817
14533	60520
115166	115168
126127	97304
34216	127944
131357	125921
92416	37414
28595	80000
172338	192319
45301	592
6162	768
85406	121767
145543	101672
14506	220
192777	144273
58373	95100
23396	77908
43640	43648
144728	49840
109360	109361
31472	102584
139522	139523
129318	117873
117033	69027
160347	73726
126422	187824
104626	105862
61661	82932
26868	35238
64328	114052
115277	81609
50068	898
28821	6145
38338	24481
138634	116770
40981	35168
1847	2
150308	186907
105649	21580
1697	2
64221	5584
7308	7557
191546	179472
85065	7200
8091	8065
33061	82752
33770	88529
128200	31918
33767	307
37553	3652
96729	12521
157339	67128
138986	43378
103706	54978
124228	27450
154153	154154
126023	57738
166694	106067
23401	2316
146192	51596
177263	177264
64867	1961
14592	46304
174567	118657
70408	45440
153348	180451
5353	34
196549	196411
3288	3
173393	167041
48427	7697
23247	39938
19645	6867
58252	23137
157537	157534
154096	83656
12757	23424
62656	145156
91477	91488
37109	134081
143061	113488
77629	5280
74005	3776
40871	13698
19467	16632
162317	126817
92966	12026
62256	62273
140802	55705
172118	108576
127294	86896
83221	59496
36327	82368
80766	78940
22397	8192
22775	8475
162139	153123
149388	55512
189918	161674
1383	1
22723	22724
61887	1921
117497	23130
188984	157459
2196	25846
123969	27266
23156	4416
19268	48453
100271	14240
32108	23658
181039	183425
147668	185936
49101	2040
11399	7427
158423	69444
96015	16778
108317	108320
23649	1451
154700	124931
111341	66432
95243	11763
176677	176676
124365	27553
22882	38931
38761	30208
84099	35206
175546	106920
34423	131844
193955	180361
5852	9154
48439	114566
99633	15617
78745	12633
967	50976
73449	24352
84117	24097
91474	113536
1020	7808
63380	154752
110768	60962
90351	74211
166582	145856
73193	61058
35736	603
105478	174758
73771	3947
90866	10123
154592	147616
111407	111408
146738	59124
80986	5720
135199	38849
48467	43128
113236	91777
41407	505
89312	65242
91585	167520
177603	193430
146362	64474
183405	155088
47946	126881
8022	34848
53	0
888	2368
128402	139850
31976	307
66706	26210
152461	114472
70828	2780
56872	96015
137588	137587
2229	2
53004	1409
186046	186045
108659	107905
16789	61569
72354	42264
5692	5701
175218	106290
60901	1640
89320	9189
28416	37249
162962	95977
1355	1
19471	111864
169363	94692
56190	2097
86833	60256
92126	10265
11081	31108
7697	4513
102726	148096
86611	7841
68957	7939
20173	1537
14546	26300
89722	28996
126293	28969
45967	140511
152726	187505
3267	3
44980	5547
37389	440
183111	140460
73737	4692
119383	24365
106214	16851
42409	505
148846	54794
125364	31407
138902	103233
145555	103456
55228	15264
166738	191036
1642	60928
91013	10136
57583	84617
119658	60265
32587	307
100040	52643
27795	307
147784	181768
57984	140195
48538	6363
53942	148234
11679	4864
39816	5445
58066	1432
175868	107569
157277	91083
5709	1921
88624	119297
58271	4995
49716	878
87633	74528
97829	97827
47919	41476
11731	4481
124538	124536
132794	46850
31248	128551
29097	307
120177	24973
44419	24576
80105	46988
104940	20928
117606	118600
100744	100740
110760	167044
165866	88243
27326	307
100123	57409
115617	60995
80208	6432
58987	133248
70941	104532
128363	40763
54109	60320
22188	34565
81829	6016
164568	84960
36404	440
43782	44672
133745	36638
32756	100417
90846	52617
130101	32672
87109	8120
52466	46725
27084	5540
39767	132114
93374	11000
168598	93376
5170	5377
98290	78533
185002	185003
154022	105440
45751	64132
29762	307
36471	440
163390	190304
65832	12706
11965	192
19552	21049
47862	47841
70368	2617
53126	147424
12611	8416
91840	110883
118770	23912
62743	25538
131169	90832
192721	192712
117410	179763
163832	185330
77020	41821
171374	171428
35630	35577
141057	46707
90252	87849
51423	1034
22652	2455
31558	16200
84827	23608
107863	104615
176334	145920
57106	1409
76763	5673
52343	1121
127014	29666
183025	130588
114854	110600
157436	105824
57350	26273
152650	162513
47785	915
175694	107200
110005	18512
51448	141217
156714	156713
149447	55588
123513	44816
10155	1792
5440	37
39302	89216
178025	112680
155824	64376
146053	170576
167041	167842
193071	175761
101646	50370
27663	26756
90250	9750
59691	19721
87075	8081
80508	73551
116257	21920
52748	4930
154119	148483
117843	81850
152388	60217
106375	21608
138218	42609
22966	281
185840	147445
50419	61958
132611	169976
52882	4347
94249	165743
150384	66921
81585	25440
71295	25443
192802	196005
128299	191457
147414	68672
5074	40705
155503	63989
159793	159792
12284	26368
106060	96994
144325	107918
180328	118520
93912	169057
3908	2049
63036	154944
142697	47952
99798	14025
34497	11073
164463	190542
3988	5
40229	39777
69277	15520
52632	98432
32924	307
167405	114757
135128	156817
118958	24035
179377	172081
7738	6656
42333	120305
91929	10241
48998	23872
171417	99617
80782	5632
180600	167931
5113	5121
90809	166668
152828	152772
49704	86564
105347	49232
157535	107225
67260	27200
108983	147973
140108	45240
130703	160078
118720	30980
34533	2435
67204	102496
178180	129506
161836	77441
113773	118664
154396	62576
32609	130054
54353	46860
81526	21382
87732	81664
40729	7170
36415	440
69553	68795
84448	28816
44071	43735
49841	144736
3977	53249
82204	6148
49745	10250
172661	105824
32872	80256
18972	13027
162872	162870
47677	90752
66151	2097
84093	84088
94584	94585
88949	8968
1064	1
138610	138609
136047	40032
45769	20545
48635	23830
62471	1763
148432	162219
177922	177925
115765	179320
178903	114707
140354	45650
57797	46855
91602	93712
57290	9248
159670	132276
25255	486
22754	22760
106089	62027
4341	4356
39344	22880
49299	124203
141594	47049
64487	1927
190864	165752
41228	4322
50766	68523
48165	26458
77859	70914
38566	135042
65867	39913
24920	307
5516	30210
23740	2062
63	0
173473	192570
8922	5728
12507	71888
290	0
97770	55979
140794	53696
23534	65057
154786	91008
178948	114803
87502	8224
85480	85479
81908	16193
154063	76584
50522	54944
18624	90144
78975	8146
47314	26329
122908	26681
50404	145136
147396	99513
120503	80988
35927	8961
156126	188632
59229	19713
32906	33892
148438	186300
77867	4739
29819	6993
59742	59740
12308	12386
102820	15272
13708	1664
128026	30816
95043	56138
887	1
124175	52552
173084	102203
34806	70690
168979	93825
14779	20834
148345	54058
126447	29120
53095	44394
20151	113081
11977	20997
4207	6
159974	87104
49461	96288
123311	50642
89170	9104
143974	132225
141744	47201
39277	13216
106341	21377
26676	27785
183852	142242
176630	109120
121035	25538
114545	178848
13218	98432
58945	30939
7815	76477
112959	112960
98950	112745
97530	54946
130186	121570
145869	102233
187486	152653
62105	1792
25167	41154
73998	74376
81927	39818
81735	5985
187992	153985
111218	19115
38916	6561
149430	55749
106133	18281
145558	50798
120486	25185
57062	1409
117720	23368
1074	1
148202	53897
101750	111014
90301	72940
5617	80742
88761	166001
91485	91490
122699	105220
84840	46816
66469	2121
93345	97796
96868	46754
9382	9090
57649	55264
14732	220
76257	161377
31621	37706
159257	71128
156019	64696
91927	10240
164166	84048
26941	307
135525	181568
83074	9762
169789	95737
109468	99912
32874	47712
164990	101066
79601	79600
36974	48163
77115	77112
106052	123027
124128	27376
63035	1795
56408	1336
89496	9256
123414	28353
117889	82780
10549	220
67015	11616
59486	100526
46900	60128
164539	120019
130969	47264
115855	21685
66490	2121
109647	109640
104345	168705
158731	69931
66896	157217
183833	193280
34014	131416
3145	70784
61702	2226
171987	168033
8944	3840
122153	46738
129416	158560
3911	417
128968	31592
104124	87762
29709	12192
111648	29424
80110	55586
46303	616
59945	61090
139587	158361
8223	3715
40064	37216
184290	143066
12598	96896
155526	153248
46106	103299
41757	505
129824	40251
54459	35468
74266	66114
86030	35072
120905	68425
51997	52000
4459	4449
122912	49722
35129	23779
117116	117117
107281	17275
44117	42145
126346	84184
144593	49793
72541	3408
79314	5130
64496	1928
122823	123520
24282	17313
18942	110880
80102	66849
53948	1150
173400	175105
31530	103804
111074	129202
172524	108896
122102	26282
10306	3972
119103	26498
160990	75421
59533	1529
156257	65241
66903	157220
52617	146934
185076	139178
122228	26345
157303	77760
144502	184789
17100	106833
160809	74896
33624	131060
42645	119436
125575	28352
100366	171841
131931	34539
113801	20514
57806	57670
61202	1792
33184	56603
144756	49864
56098	85578
124765	27793
70789	2759
44056	9199
60015	17027
132681	69384
47917	9044
101955	110240
2688	1824
117563	23200
64364	47872
137578	103907
16867	6276
21738	102407
28358	39521
154980	63090
61038	3593
20795	20793
915	1
45776	29484
8458	78848
73230	46979
118312	23706
3754	5
66090	4897
132937	125305
167933	142008
56378	129674
57686	46988
134351	41848
68349	4904
88864	9184
138291	42667
131779	78736
34851	6610
99185	13776
86940	86928
113237	20226
172	0
25037	7360
50462	15873
103083	59360
105508	16544
148301	143480
23372	3584
166137	89267
121516	28528
145889	112388
54856	5600
48289	58081
40302	10595
146458	51962
80688	35443
177883	177882
96777	122336
66730	157150
60969	1953
177367	146770
137674	77874
69783	135841
68892	54096
109595	110689
107186	55652
11732	184
19675	112202
58504	40544
119658	137911
41330	505
111772	19425
170293	191881
147874	147872
40505	77282
2787	505
15794	7168
62195	39712
123751	53344
178813	158099
179491	116288
67273	62977
184520	143674
140931	130336
44709	562
109349	18081
61278	61248
161485	98331
21084	35955
158963	189361
112248	49801
7711	7692
55803	13890
28414	125696
186756	195145
24326	23859
43336	44577
77532	139489
144866	50112
132603	35338
18119	55264
30503	24013
45450	592
61512	4545
71892	56567
112437	161008
137861	171352
94278	102144
94269	49760
180860	123492
47580	47136
65394	45322
36139	14470
147344	185790
108513	21214
118700	118691
59307	1505
40174	120839
85631	47536
193243	176539
6242	46244
1979	61768
66479	156961
158673	114115
96216	12192
113103	113102
166508	90610
122892	166273
1556	2
86045	165065
131800	86330
177833	193091
45647	70852
148541	62112
177729	111816
50499	26433
64493	64515
167494	173152
81888	6035
21061	59776
5367	5376
188185	154605
151661	187234
132172	34832
60928	116256
165473	165472
12805	42785
16076	220
23187	8448
92595	49889
43414	35103
4217	480
9133	915
192949	191387
87637	131144
90687	44915
173238	167506
114046	130400
136235	43620
50927	14310
73979	60209
49784	1793
75973	5001
104285	15994
179379	186585
53384	86946
107455	17376
141904	73672
141951	109931
157210	188922
3188	3
24213	24240
515	0
68120	57249
39303	7251
38797	62477
99545	14089
45156	1667
20979	3593
91438	10210
4716	6279
119610	24577
78551	12545
83707	6747
153860	105009
125064	184496
2832	46848
62728	12258
190633	186692
107594	17434
98759	70621
87057	8065
149021	124267
159794	159792
133344	72713
51968	146464
79463	5216
97692	97699
105432	105382
128904	31538
49703	22846
157746	68177
119035	32266
93703	93704
6514	4001
64281	37641
133910	36909
167344	91425
6736	4608
168744	142563
172243	171536
143259	65923
106077	106072
59809	3606
28650	4129
110307	18720
23352	98944
44838	74557
133921	130918
51179	7328
96866	27185
13584	2561
27588	75780
151767	59240
16367	14082
141637	141633
47227	141776
80474	132568
5871	7170
119438	24427
449	0
2740	3
194137	181329
136162	48673
52954	101440
30805	60833
92387	117279
5568	386
110157	177035
98952	171108
194388	194385
19939	18148
102315	21152
144848	184914
80737	5616
94656	94657
111193	33936
40876	36091
54835	1674
71689	3074
116096	38186
140295	140296
110618	18864
78888	4992
64179	64170
47864	26561
138684	43057
108028	176083
153631	187874
31904	307
189812	161257
97484	50370
41082	578
87164	57216
