2122	76
704	539
241	1039
2197	469
827	677
993	1589
1481	1248
548	1109
2174	2639
1089	2763
314	1513
2422	722
83	1213
2331	854
2107	1726
1739	371
1651	2479
1357	814
2813	1314
1263	2027
489	1699
174	2712
938	2878
682	133
2674	171
1639	1509
758	822
2004	1934
1370	2844
781	1458
723	1585
2823	173
2154	309
56	1472
1530	2001
879	2670
2878	2403
2700	193
697	1745
2154	1467
2583	904
1090	947
2518	551
626	232
2776	1086
304	2415
616	2554
1303	2547
1110	1537
1006	1384
983	1150
325	2634
2546	1601
1314	1733
1943	1860
2601	1460
170	2281
1430	2245
660	1885
1661	428
85	1285
1030	1364
2581	2104
1096	273
1011	2074
1211	2758
2619	499
1420	1884
1798	64
187	2579
2436	1316
568	1089
266	1058
1580	2547
702	2557
1349	2561
2357	1636
2163	2160
30	2674
806	2579
205	591
347	1254
1500	1969
2528	1685
1078	53
1158	137
2874	2847
671	1545
903	470
856	484
2858	2816
1101	1087
2844	2710
1376	692
2641	1824
2392	2324
1652	2473
1086	701
437	1892
1584	2549
920	2090
1008	1765
1749	270
1394	2141
1362	1346
1037	2210
1015	2321
2313	2851
999	2522
2097	1637
2167	2688
1566	2270
2058	2180
1116	2329
1315	1095
2653	451
1378	2099
2271	1399
375	2214
1685	2051
1744	1880
2468	1751
1668	1816
607	1717
785	1589
598	189
812	2297
2069	53
1301	692
1026	1568
2542	420
994	24
1058	2604
2289	2
1987	1569
1811	613
2108	2500
2259	902
2626	2282
2503	391
2837	209
1741	2405
846	1813
1464	939
2751	2714
668	80
568	2529
1928	730
2058	1479
